Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,pollution_score,current_aqi_category,target_aqi_category,hour,day,month,weekday,is_weekend,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction,lag1_CO(GT),lag1_NMHC(GT),lag1_C6H6(GT),lag1_NOx(GT),lag1_NO2(GT),lag1_T,lag1_RH,lag1_AH
23/03/2005,06.00.00,0.7,1050.0,,3.6,690.0,127.0,761.0,71.0,1223.0,867.0,14.2,68.3,1.0988,2005-03-23 06:00:00,0.19628241337534413,Good,Moderate,6,23,3,2,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,969.8599999999999,0.5,,1.8,78.0,63.0,15.0,64.8,1.1007
23/03/2005,07.00.00,1.2,1143.0,,6.1,818.0,279.0,646.0,103.0,1316.0,1122.0,14.0,68.6,1.0918,2005-03-23 07:00:00,0.34804504154372307,Moderate,Severe,7,23,3,2,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,960.3999999999999,0.7,,3.6,127.0,71.0,14.2,68.3,1.0988
23/03/2005,08.00.00,3.9,1606.0,,22.3,1360.0,649.0,396.0,144.0,1895.0,1771.0,15.4,63.4,1.1045,2005-03-23 08:00:00,0.8518260420699445,Severe,Severe,8,23,3,2,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,976.36,1.2,,6.1,279.0,103.0,14.0,68.6,1.0918
23/03/2005,09.00.00,4.9,1592.0,,27.0,1478.0,593.0,360.0,158.0,1975.0,1874.0,17.8,53.3,1.0736,2005-03-23 09:00:00,0.8708220415537489,Severe,Severe,9,23,3,2,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,948.74,3.9,,22.3,649.0,144.0,15.4,63.4,1.1045
23/03/2005,10.00.00,4.6,1510.0,,19.5,1282.0,584.0,419.0,169.0,1726.0,1812.0,19.4,47.5,1.061,2005-03-23 10:00:00,0.8515323521901863,Severe,Severe,10,23,3,2,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,921.4999999999999,4.9,,27.0,593.0,158.0,17.8,53.3,1.0736
23/03/2005,11.00.00,3.4,1421.0,,15.8,1172.0,563.0,474.0,184.0,1513.0,1726.0,21.4,38.7,0.9724,2005-03-23 11:00:00,0.7705460389430754,Severe,Poor,11,23,3,2,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,828.18,4.6,,19.5,584.0,169.0,19.4,47.5,1.061
23/03/2005,12.00.00,2.0,1169.0,,10.3,987.0,337.0,596.0,143.0,1285.0,1184.0,22.9,29.3,0.8077,2005-03-23 12:00:00,0.4752417565577632,Poor,Poor,12,23,3,2,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,670.97,3.4,,15.8,563.0,184.0,21.4,38.7,0.9724
23/03/2005,13.00.00,1.9,1187.0,,11.0,1014.0,272.0,578.0,133.0,1315.0,1131.0,24.2,26.5,0.7869,2005-03-23 13:00:00,0.45542898388320097,Poor,Poor,13,23,3,2,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,641.3,2.0,,10.3,337.0,143.0,22.9,29.3,0.8077
23/03/2005,14.00.00,2.4,1171.0,,11.9,1045.0,322.0,570.0,141.0,1291.0,1149.0,24.5,23.1,0.6968,2005-03-23 14:00:00,0.49484810228411646,Poor,Poor,14,23,3,2,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,565.95,1.9,,11.0,272.0,133.0,24.2,26.5,0.7869
23/03/2005,15.00.00,2.4,1175.0,,11.7,1040.0,362.0,582.0,153.0,1268.0,1185.0,23.1,22.8,0.6346,2005-03-23 15:00:00,0.5166500350112724,Poor,Very Poor,15,23,3,2,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,526.6800000000001,2.4,,11.9,322.0,141.0,24.5,23.1,0.6968
23/03/2005,16.00.00,2.2,1216.0,,12.0,1050.0,361.0,564.0,149.0,1311.0,1244.0,23.3,23.8,0.6738,2005-03-23 16:00:00,0.5263786277104356,Very Poor,Very Poor,16,23,3,2,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,554.5400000000001,2.4,,11.7,362.0,153.0,23.1,22.8,0.6346
23/03/2005,17.00.00,2.5,1239.0,,12.3,1062.0,431.0,558.0,159.0,1299.0,1380.0,23.2,23.3,0.6562,2005-03-23 17:00:00,0.5810716915330677,Very Poor,Severe,17,23,3,2,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,540.56,2.2,,12.0,361.0,149.0,23.3,23.8,0.6738
23/03/2005,18.00.00,3.9,1463.0,,23.2,1383.0,545.0,440.0,181.0,1636.0,1727.0,22.7,25.5,0.6944,2005-03-23 18:00:00,0.8510378510378511,Severe,Severe,18,23,3,2,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,578.85,2.5,,12.3,431.0,159.0,23.2,23.3,0.6562
23/03/2005,19.00.00,6.2,1616.0,,32.6,1610.0,796.0,374.0,227.0,1909.0,2021.0,21.0,29.2,0.7192,2005-03-23 19:00:00,0.8888888888888888,Severe,Severe,19,23,3,2,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,613.1999999999999,3.9,,23.2,545.0,181.0,22.7,25.5,0.6944
23/03/2005,20.00.00,7.2,1663.0,,32.0,1597.0,874.0,366.0,230.0,1906.0,2159.0,19.5,35.6,0.7978,2005-03-23 20:00:00,0.8888888888888888,Severe,Severe,20,23,3,2,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,694.2,6.2,,32.6,796.0,227.0,21.0,29.2,0.7192
23/03/2005,21.00.00,3.9,1445.0,,18.8,1263.0,551.0,464.0,194.0,1500.0,1844.0,18.8,37.3,0.8031,2005-03-23 21:00:00,0.8182761195321914,Severe,Very Poor,21,23,3,2,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,701.24,7.2,,32.0,874.0,230.0,19.5,35.6,0.7978
23/03/2005,22.00.00,2.4,1293.0,,12.1,1052.0,393.0,536.0,172.0,1332.0,1593.0,17.7,39.7,0.799,2005-03-23 22:00:00,0.6111923214647749,Very Poor,Very Poor,22,23,3,2,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,702.69,3.9,,18.8,551.0,194.0,18.8,37.3,0.8031
23/03/2005,23.00.00,2.3,1354.0,,13.0,1084.0,369.0,502.0,158.0,1380.0,1651.0,16.7,45.2,0.8506,2005-03-23 23:00:00,0.6186972712981902,Very Poor,Poor,23,23,3,2,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,754.84,2.4,,12.1,393.0,172.0,17.7,39.7,0.799
24/03/2005,00.00.00,1.9,1251.0,,9.9,973.0,314.0,559.0,144.0,1277.0,1482.0,15.9,47.0,0.8434,2005-03-24 00:00:00,0.5033413239315491,Poor,Poor,0,24,3,3,0,0.0,1.0,1.0,6.123233995736766e-17,747.3000000000001,2.3,,13.0,369.0,158.0,16.7,45.2,0.8506
24/03/2005,01.00.00,1.7,1222.0,,8.1,902.0,294.0,590.0,133.0,1256.0,1384.0,15.1,50.2,0.8543,2005-03-24 01:00:00,0.4466368572524257,Poor,Satisfactory,1,24,3,3,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,758.02,1.9,,9.9,314.0,144.0,15.9,47.0,0.8434
24/03/2005,02.00.00,0.9,1044.0,,3.8,702.0,165.0,746.0,109.0,1099.0,1101.0,15.3,49.2,0.8493,2005-03-24 02:00:00,0.2546040817768125,Satisfactory,Satisfactory,2,24,3,3,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,752.7600000000001,1.7,,8.1,294.0,133.0,15.1,50.2,0.8543
24/03/2005,03.00.00,0.7,1006.0,,3.1,659.0,143.0,791.0,94.0,1082.0,999.0,13.1,56.1,0.8416,2005-03-24 03:00:00,0.20601901187454297,Satisfactory,Good,3,24,3,3,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,734.91,0.9,,3.8,165.0,109.0,15.3,49.2,0.8493
24/03/2005,04.00.00,0.5,953.0,,2.0,583.0,93.0,889.0,73.0,1043.0,895.0,13.3,54.4,0.8287,2005-03-24 04:00:00,0.15343840938658757,Good,Good,4,24,3,3,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,723.52,0.7,,3.1,143.0,94.0,13.1,56.1,0.8416
24/03/2005,05.00.00,0.4,959.0,,2.2,598.0,111.0,878.0,76.0,1045.0,904.0,12.4,58.3,0.8364,2005-03-24 05:00:00,0.16063885961636915,Good,Good,5,24,3,3,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,722.92,0.5,,2.0,93.0,73.0,13.3,54.4,0.8287
24/03/2005,06.00.00,0.4,949.0,,2.3,607.0,105.0,884.0,74.0,1043.0,851.0,12.9,56.0,0.8292,2005-03-24 06:00:00,0.15068777995405108,Good,Satisfactory,6,24,3,3,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,722.4,0.4,,2.2,111.0,76.0,12.4,58.3,0.8364
24/03/2005,07.00.00,0.7,1073.0,,4.9,760.0,173.0,727.0,73.0,1128.0,1052.0,11.9,59.6,0.8294,2005-03-24 07:00:00,0.23446624949119318,Satisfactory,Severe,7,24,3,3,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,709.24,0.4,,2.3,105.0,74.0,12.9,56.0,0.8292
24/03/2005,08.00.00,3.1,1499.0,,19.8,1291.0,541.0,444.0,107.0,1653.0,1609.0,13.4,55.1,0.8444,2005-03-24 08:00:00,0.7575151614176996,Severe,Very Poor,8,24,3,3,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,738.34,0.7,,4.9,173.0,73.0,11.9,59.6,0.8294
24/03/2005,09.00.00,3.4,1404.0,,15.0,1149.0,581.0,469.0,115.0,1523.0,1614.0,16.1,46.4,0.8436,2005-03-24 09:00:00,0.7047539472844275,Very Poor,Severe,9,24,3,3,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,747.0400000000001,3.1,,19.8,541.0,107.0,13.4,55.1,0.8444
24/03/2005,10.00.00,3.5,1465.0,,18.1,1241.0,591.0,434.0,132.0,1572.0,1774.0,17.9,42.2,0.8557,2005-03-24 10:00:00,0.7648874853806277,Severe,Severe,10,24,3,3,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,755.38,3.4,,15.0,581.0,115.0,16.1,46.4,0.8436
24/03/2005,11.00.00,3.2,1474.0,,15.3,1158.0,653.0,469.0,155.0,1476.0,1802.0,18.2,43.2,0.8926,2005-03-24 11:00:00,0.7335168820074058,Severe,Severe,11,24,3,3,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,786.24,3.5,,18.1,591.0,132.0,17.9,42.2,0.8557
24/03/2005,12.00.00,3.2,1611.0,,17.8,1233.0,690.0,413.0,140.0,1687.0,1741.0,16.0,67.9,1.2217,2005-03-24 12:00:00,0.7734653993668547,Severe,Severe,12,24,3,3,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1086.4,3.2,,15.3,653.0,155.0,18.2,43.2,0.8926
24/03/2005,13.00.00,3.3,1590.0,,17.3,1219.0,602.0,410.0,147.0,1677.0,1830.0,17.6,59.7,1.188,2005-03-24 13:00:00,0.776357026254408,Severe,Severe,13,24,3,3,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1050.72,3.2,,17.8,690.0,140.0,16.0,67.9,1.2217
24/03/2005,14.00.00,3.0,1422.0,,14.1,1120.0,489.0,476.0,161.0,1525.0,1696.0,20.9,43.4,1.0618,2005-03-24 14:00:00,0.7124878604536058,Severe,Poor,14,24,3,3,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,907.06,3.3,,17.3,602.0,147.0,17.6,59.7,1.188
24/03/2005,15.00.00,2.0,1273.0,,10.3,988.0,288.0,563.0,123.0,1387.0,1257.0,24.1,33.3,0.9881,2005-03-24 15:00:00,0.4811755907760621,Poor,Very Poor,15,24,3,3,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,802.53,3.0,,14.1,489.0,161.0,20.9,43.4,1.0618
24/03/2005,16.00.00,2.3,1296.0,,11.0,1014.0,323.0,543.0,142.0,1401.0,1305.0,22.9,35.2,0.9694,2005-03-24 16:00:00,0.5321444080451161,Very Poor,Poor,16,24,3,3,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,806.08,2.0,,10.3,288.0,123.0,24.1,33.3,0.9881
24/03/2005,17.00.00,2.2,1247.0,,10.3,989.0,301.0,557.0,143.0,1383.0,1183.0,22.2,36.2,0.956,2005-03-24 17:00:00,0.4941029284850686,Poor,Very Poor,17,24,3,3,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,803.64,2.3,,11.0,323.0,142.0,22.9,35.2,0.9694
24/03/2005,18.00.00,2.7,1359.0,,14.6,1135.0,335.0,505.0,153.0,1500.0,1347.0,21.3,37.8,0.9462,2005-03-24 18:00:00,0.627333946428681,Very Poor,Severe,18,24,3,3,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,805.14,2.2,,10.3,301.0,143.0,22.2,36.2,0.956
24/03/2005,19.00.00,5.9,1726.0,,30.8,1570.0,659.0,359.0,200.0,2021.0,1947.0,20.1,43.2,1.0051,2005-03-24 19:00:00,0.8888888888888888,Severe,Severe,19,24,3,3,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,868.3200000000002,2.7,,14.6,335.0,153.0,21.3,37.8,0.9462
24/03/2005,20.00.00,7.5,1818.0,,35.5,1675.0,847.0,330.0,232.0,2143.0,2129.0,18.8,49.1,1.0538,2005-03-24 20:00:00,0.8888888888888888,Severe,Severe,20,24,3,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,923.08,5.9,,30.8,659.0,200.0,20.1,43.2,1.0051
24/03/2005,21.00.00,5.0,1667.0,,24.2,1410.0,691.0,383.0,201.0,1818.0,1948.0,18.2,52.2,1.0795,2005-03-24 21:00:00,0.8796092796092796,Severe,Severe,21,24,3,3,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,950.04,7.5,,35.5,847.0,232.0,18.8,49.1,1.0538
24/03/2005,22.00.00,4.0,1549.0,,17.8,1233.0,590.0,424.0,175.0,1648.0,1804.0,17.4,57.3,1.1288,2005-03-24 22:00:00,0.8257173028382704,Severe,Very Poor,22,24,3,3,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,997.0199999999999,5.0,,24.2,691.0,201.0,18.2,52.2,1.0795
24/03/2005,23.00.00,2.7,1385.0,,11.9,1045.0,449.0,496.0,159.0,1462.0,1572.0,17.0,56.6,1.0902,2005-03-24 23:00:00,0.6515840895685132,Very Poor,Poor,23,24,3,3,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,962.2,4.0,,17.8,590.0,175.0,17.4,57.3,1.1288
25/03/2005,00.00.00,2.0,1320.0,,9.3,950.0,316.0,542.0,135.0,1428.0,1426.0,16.2,66.3,1.208,2005-03-25 00:00:00,0.5144950396606746,Poor,Moderate,0,25,3,4,0,0.0,1.0,1.0,6.123233995736766e-17,1074.06,2.7,,11.9,449.0,159.0,17.0,56.6,1.0902
25/03/2005,01.00.00,1.5,1205.0,,6.3,828.0,239.0,622.0,128.0,1344.0,1170.0,15.3,73.3,1.2655,2005-03-25 01:00:00,0.39048240115773414,Moderate,Satisfactory,1,25,3,4,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,1121.49,2.0,,9.3,316.0,135.0,16.2,66.3,1.208
25/03/2005,02.00.00,1.0,1099.0,,4.0,709.0,165.0,727.0,109.0,1263.0,1000.0,15.2,73.3,1.2556,2005-03-25 02:00:00,0.27694689195097766,Satisfactory,Satisfactory,2,25,3,4,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1114.1599999999999,1.5,,6.3,239.0,128.0,15.3,73.3,1.2655
25/03/2005,03.00.00,1.0,1106.0,,4.1,715.0,152.0,714.0,101.0,1279.0,949.0,13.9,80.4,1.2694,2005-03-25 03:00:00,0.2639592638939405,Satisfactory,Satisfactory,3,25,3,4,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,1117.5600000000002,1.0,,4.0,165.0,109.0,15.2,73.3,1.2556
25/03/2005,04.00.00,0.9,1099.0,,4.1,718.0,144.0,714.0,96.0,1300.0,905.0,13.6,82.8,1.2817,2005-03-25 04:00:00,0.2514396370104077,Satisfactory,Satisfactory,4,25,3,4,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1126.08,1.0,,4.1,152.0,101.0,13.9,80.4,1.2694
25/03/2005,05.00.00,0.8,1042.0,,3.3,671.0,126.0,754.0,87.0,1255.0,845.0,13.7,82.0,1.277,2005-03-25 05:00:00,0.20746281188504537,Satisfactory,Good,5,25,3,4,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1123.3999999999999,0.9,,4.1,144.0,96.0,13.6,82.8,1.2817
25/03/2005,06.00.00,0.6,980.0,,2.5,621.0,132.0,858.0,81.0,1190.0,692.0,13.7,78.0,1.2174,2005-03-25 06:00:00,0.1661329423277581,Good,Moderate,6,25,3,4,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1068.6,0.8,,3.3,126.0,87.0,13.7,82.0,1.277
25/03/2005,07.00.00,1.0,1138.0,,5.4,782.0,228.0,705.0,100.0,1321.0,926.0,14.1,75.5,1.2065,2005-03-25 07:00:00,0.3066217977049998,Moderate,Severe,7,25,3,4,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1064.55,0.6,,2.5,132.0,81.0,13.7,78.0,1.2174
25/03/2005,08.00.00,3.2,1517.0,,17.4,1222.0,580.0,437.0,146.0,1750.0,1470.0,14.8,73.6,1.2331,2005-03-25 08:00:00,0.7696489664784723,Severe,Severe,8,25,3,4,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1089.28,1.0,,5.4,228.0,100.0,14.1,75.5,1.2065
25/03/2005,09.00.00,4.3,1537.0,,22.9,1374.0,564.0,384.0,158.0,1941.0,1660.0,16.0,67.8,1.2276,2005-03-25 09:00:00,0.8708220415537489,Severe,Very Poor,9,25,3,4,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1084.8,3.2,,17.4,580.0,146.0,14.8,73.6,1.2331
25/03/2005,10.00.00,2.7,1296.0,,11.1,1017.0,369.0,526.0,136.0,1494.0,1360.0,18.4,59.2,1.2398,2005-03-25 10:00:00,0.5668885402187714,Very Poor,Poor,10,25,3,4,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1089.28,4.3,,22.9,564.0,158.0,16.0,67.8,1.2276
25/03/2005,11.00.00,1.6,1255.0,,9.5,958.0,260.0,579.0,117.0,1420.0,1215.0,20.4,50.5,1.1954,2005-03-25 11:00:00,0.44573925883843835,Poor,Very Poor,11,25,3,4,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1030.1999999999998,2.7,,11.1,369.0,136.0,18.4,59.2,1.2398
25/03/2005,12.00.00,1.4,1367.0,,13.6,1105.0,371.0,503.0,140.0,1578.0,1391.0,21.3,46.6,1.1628,2005-03-25 12:00:00,0.5871625567473396,Very Poor,Severe,12,25,3,4,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,992.58,1.6,,9.5,260.0,117.0,20.4,50.5,1.1954
25/03/2005,13.00.00,2.3,1473.0,,17.0,1210.0,513.0,462.0,169.0,1686.0,1521.0,20.4,49.8,1.1765,2005-03-25 13:00:00,0.7480098059190166,Severe,Very Poor,13,25,3,4,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1015.9199999999998,1.4,,13.6,371.0,140.0,21.3,46.6,1.1628
25/03/2005,14.00.00,2.1,1422.0,,15.8,1175.0,471.0,474.0,163.0,1647.0,1483.0,21.1,47.8,1.1813,2005-03-25 14:00:00,0.7047825045831934,Very Poor,Very Poor,14,25,3,4,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1008.58,2.3,,17.0,513.0,169.0,20.4,49.8,1.1765
25/03/2005,15.00.00,1.4,1378.0,,14.3,1125.0,378.0,502.0,144.0,1601.0,1380.0,21.5,47.8,1.206,2005-03-25 15:00:00,0.603785460656942,Very Poor,Severe,15,25,3,4,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1027.7,2.1,,15.8,471.0,163.0,21.1,47.8,1.1813
25/03/2005,16.00.00,3.4,1446.0,,17.5,1224.0,445.0,471.0,153.0,1706.0,1450.0,21.7,47.4,1.2184,2005-03-25 16:00:00,0.753367064222169,Severe,Severe,16,25,3,4,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1028.58,1.4,,14.3,378.0,144.0,21.5,47.8,1.206
25/03/2005,17.00.00,3.8,1473.0,,17.8,1235.0,483.0,468.0,164.0,1702.0,1519.0,21.0,49.8,1.2208,2005-03-25 17:00:00,0.7951013270117595,Severe,Severe,17,25,3,4,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1045.8,3.4,,17.5,445.0,153.0,21.7,47.4,1.2184
25/03/2005,18.00.00,4.9,1619.0,,24.3,1411.0,530.0,417.0,174.0,1908.0,1684.0,20.4,51.9,1.2261,2005-03-25 18:00:00,0.8821073818341714,Severe,Severe,18,25,3,4,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,1058.76,3.8,,17.8,483.0,164.0,21.0,49.8,1.2208
25/03/2005,19.00.00,5.7,1673.0,,27.2,1484.0,649.0,397.0,196.0,2008.0,1812.0,19.4,56.3,1.25,2005-03-25 19:00:00,0.8888888888888888,Severe,Severe,19,25,3,4,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1092.2199999999998,4.9,,24.3,530.0,174.0,20.4,51.9,1.2261
25/03/2005,20.00.00,5.5,1605.0,,23.7,1397.0,604.0,420.0,189.0,1891.0,1710.0,18.8,58.3,1.2514,2005-03-25 20:00:00,0.8885225885225885,Severe,Severe,20,25,3,4,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1096.04,5.7,,27.2,649.0,196.0,19.4,56.3,1.25
25/03/2005,21.00.00,3.9,1460.0,,16.7,1201.0,486.0,466.0,155.0,1685.0,1591.0,18.2,61.0,1.2634,2005-03-25 21:00:00,0.7838265172747275,Severe,Very Poor,21,25,3,4,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,1110.2,5.5,,23.7,604.0,189.0,18.8,58.3,1.2514
25/03/2005,22.00.00,3.1,1407.0,,14.0,1117.0,402.0,486.0,137.0,1596.0,1521.0,17.7,63.3,1.2729,2005-03-25 22:00:00,0.6738303747616403,Very Poor,Poor,22,25,3,4,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1120.4099999999999,3.9,,16.7,486.0,155.0,18.2,61.0,1.2634
25/03/2005,23.00.00,2.0,1286.0,,10.1,982.0,268.0,550.0,117.0,1458.0,1353.0,17.7,63.5,1.27,2005-03-25 23:00:00,0.4881330810054284,Poor,Very Poor,23,25,3,4,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,1123.95,3.1,,14.0,402.0,137.0,17.7,63.3,1.2729
26/03/2005,00.00.00,2.5,1372.0,,12.1,1054.0,350.0,504.0,128.0,1534.0,1463.0,17.1,66.9,1.2926,2005-03-26 00:00:00,0.5921543184216245,Very Poor,Very Poor,0,26,3,5,1,0.0,1.0,1.0,6.123233995736766e-17,1143.9900000000002,2.0,,10.1,268.0,117.0,17.7,63.5,1.27
26/03/2005,01.00.00,2.2,1312.0,,10.5,995.0,312.0,527.0,124.0,1488.0,1447.0,16.8,69.0,1.3135,2005-03-26 01:00:00,0.5316655095698265,Very Poor,Poor,1,26,3,5,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,1159.2,2.5,,12.1,350.0,128.0,17.1,66.9,1.2926
26/03/2005,02.00.00,1.5,1205.0,,7.2,867.0,243.0,601.0,108.0,1361.0,1294.0,16.6,70.0,1.3078,2005-03-26 02:00:00,0.3967369888656338,Poor,Moderate,2,26,3,5,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1162.0,2.2,,10.5,312.0,124.0,16.8,69.0,1.3135
26/03/2005,03.00.00,1.2,1167.0,,6.4,829.0,202.0,622.0,89.0,1360.0,1172.0,16.1,71.3,1.2955,2005-03-26 03:00:00,0.3327678300469046,Moderate,Moderate,3,26,3,5,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,1147.93,1.5,,7.2,243.0,108.0,16.6,70.0,1.3078
26/03/2005,04.00.00,,1122.0,,6.0,811.0,181.0,641.0,92.0,1336.0,1122.0,16.2,71.2,1.3013,2005-03-26 04:00:00,0.32906831395314395,Moderate,Satisfactory,4,26,3,5,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1153.44,1.2,,6.4,202.0,89.0,16.1,71.3,1.2955
26/03/2005,05.00.00,0.8,1126.0,,5.3,779.0,139.0,663.0,84.0,1309.0,1103.0,16.3,69.8,1.2853,2005-03-26 05:00:00,0.2720039705713797,Satisfactory,Satisfactory,5,26,3,5,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1137.74,,,6.0,181.0,92.0,16.2,71.2,1.3013
26/03/2005,06.00.00,0.1,1121.0,,4.9,757.0,156.0,672.0,83.0,1293.0,1113.0,16.1,70.0,1.2739,2005-03-26 06:00:00,0.2622765315323239,Satisfactory,Moderate,6,26,3,5,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1127.0,0.8,,5.3,139.0,84.0,16.3,69.8,1.2853
26/03/2005,07.00.00,1.1,1135.0,,5.7,797.0,175.0,651.0,80.0,1325.0,1109.0,16.1,69.5,1.2623,2005-03-26 07:00:00,0.2936924001170655,Moderate,Poor,7,26,3,5,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1118.95,0.1,,4.9,156.0,83.0,16.1,70.0,1.2739
26/03/2005,08.00.00,1.7,1248.0,,9.0,939.0,281.0,565.0,93.0,1458.0,1229.0,16.5,68.1,1.2653,2005-03-26 08:00:00,0.4280182828670827,Poor,Very Poor,8,26,3,5,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1123.6499999999999,1.1,,5.7,175.0,80.0,16.1,69.5,1.2623
26/03/2005,09.00.00,2.1,1325.0,,10.9,1010.0,322.0,513.0,106.0,1522.0,1404.0,17.4,65.0,1.2775,2005-03-26 09:00:00,0.5215753179873536,Very Poor,Very Poor,9,26,3,5,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1131.0,1.7,,9.0,281.0,93.0,16.5,68.1,1.2653
26/03/2005,10.00.00,2.3,1347.0,,10.6,1000.0,369.0,510.0,115.0,1490.0,1450.0,18.4,60.2,1.2623,2005-03-26 10:00:00,0.5485493899476279,Very Poor,Poor,10,26,3,5,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1107.68,2.1,,10.9,322.0,106.0,17.4,65.0,1.2775
